id,price_doc
31382,5536100.0
31383,7847165.0
31384,25378950.0
31385,15386957.0
31386,9789760.0
31387,12228288.0
31388,5595641.5
31389,4572835.0
31390,7339662.5
31391,5274222.0
31392,10549426.0
31393,9548718.0
31394,5536271.5
31395,4258557.5
31396,9795254.0
31397,7617847.5
31398,3652441.25
31399,12778018.0
31400,6900099.5
31401,12220467.0
31402,10667004.0
31403,5265356.5
31404,5259530.0
31405,3558761.0
31406,5605232.5
31407,3653112.5
31408,6511626.5
31409,4199778.0
31410,12589528.0
31411,8433537.0
31412,11344965.0
31413,7809395.5
31414,3945650.75
31415,15498871.0
31416,6473278.5
31417,4690191.0
31418,7985104.5
31419,10363583.0
31420,10157340.0
31421,7428033.0
31422,7070345.0
31423,7170274.5
31424,17269414.0
31425,6339362.0
31426,5033382.5
31427,7894038.5
31428,7913173.5
31429,13113709.0
31430,4865870.0
31431,5439063.5
31432,4904744.0
31433,6270862.0
31434,4051267.0
31435,11732194.0
31436,9679561.0
31437,13431860.0
31438,8824381.0
31439,7376717.5
31440,7242557.5
31441,6488863.0
31442,7872251.5
31443,12206462.0
31444,6335198.0
31445,9328076.0
31446,13464016.0
31447,6312759.0
31448,9055250.0
31449,8828587.0
31450,6754377.5
31451,8091486.5
31452,11945919.0
31453,2615938.25
31454,5839559.0
31455,8169539.5
31456,5253173.0
31457,5935596.5
31458,17524618.0
31459,8304297.0
31460,5219914.5
31461,4964965.0
31462,3659942.75
31463,5319065.5
31464,8827864.0
31465,5422048.0
31466,56071356.0
31467,3672862.75
31468,18093272.0
31469,5155959.0
31470,5428038.5
31471,13682667.0
31472,2539028.75
31473,7796365.5
31474,4141516.0
31475,8799175.0
31476,21405298.0
31477,7887523.5
31478,5273248.5
31479,6168192.0
31480,10499925.0
31481,8441743.0
31482,10615976.0
31483,9166108.0
31484,6797820.0
31485,3539485.5
31486,3042180.25
31487,4903220.5
31488,14765234.0
31489,8031090.0
31490,4412930.5
31491,6456780.0
31492,7949141.5
31493,9427366.0
31494,5486752.5
31495,5541451.0
31496,8334949.0
31497,4565880.5
31498,5790920.5
31499,12422190.0
31500,12074141.0
31501,9693225.0
31502,9690315.0
31503,5798764.0
31504,10018842.0
31505,19760560.0
31506,7591079.5
31507,7150374.0
31508,6492768.5
31509,5954128.5
31510,5460909.0
31511,5164554.0
31512,5932675.0
31513,24718844.0
31514,24196080.0
31515,2475730.0
31516,18451162.0
31517,5925320.0
31518,8116950.5
31519,6500775.0
31520,7361397.5
31521,4976361.0
31522,4463501.0
31523,6989681.0
31524,9097278.0
31525,12015026.0
31526,5831774.0
31527,6969972.5
31528,4770009.0
31529,6009585.5
31530,6852838.0
31531,9359585.0
31532,5826667.0
31533,15044443.0
31534,8190631.0
31535,10229850.0
31536,7843679.5
31537,4453639.5
31538,4791685.5
31539,3925396.25
31540,9932380.0
31541,2704457.75
31542,5737325.0
31543,3785831.75
31544,5204363.0
31545,7270314.0
31546,13143461.0
31547,5887532.5
31548,6277989.0
31549,5760889.5
31550,5282916.0
31551,5744223.5
31552,7863374.5
31553,6259246.5
31554,7968389.0
31555,4030700.75
31556,7662378.5
31557,6083819.5
31558,10005149.0
31559,2764703.5
31560,8015888.0
31561,7225965.5
31562,37130568.0
31563,4183939.25
31564,8789813.0
31565,9213078.0
31566,6142701.5
31567,20314344.0
31568,6574017.0
31569,7162769.5
31570,7279592.5
31571,6828429.0
31572,3926672.0
31573,5593899.5
31574,11871977.0
31575,5846557.5
31576,7532169.5
31577,5026151.5
31578,8622244.0
31579,5529669.0
31580,8085075.5
31581,5767317.0
31582,6985955.0
31583,9086279.0
31584,4553343.0
31585,7394569.5
31586,13512426.0
31587,14669218.0
31588,9420703.0
31589,3769655.75
31590,5693170.0
31591,6370241.5
31592,8050912.5
31593,8156423.5
31594,8814209.0
31595,5941434.5
31596,4017533.0
31597,6105138.5
31598,3956286.75
31599,7014749.5
31600,7595672.0
31601,15963065.0
31602,5629080.5
31603,17083424.0
31604,3960445.25
31605,5232248.5
31606,6376382.0
31607,7152145.0
31608,5629080.5
31609,5702088.5
31610,7390263.5
31611,6465048.0
31612,5635844.0
31613,4751268.0
31614,15730126.0
31615,10160499.0
31616,10451505.0
31617,4630632.0
31618,6806837.0
31619,10653115.0
31620,4446068.5
31621,6611022.5
31622,35556640.0
31623,13034326.0
31624,4876034.0
31625,10522536.0
31626,5721875.0
31627,9370142.0
31628,11605601.0
31629,9605665.0
31630,4069019.5
31631,6054027.0
31632,18092612.0
31633,5445926.0
31634,9028748.0
31635,13183131.0
31636,6314173.0
31637,5481284.0
31638,7871512.0
31639,3896150.25
31640,11705333.0
31641,4241203.5
31642,3274831.5
31643,6015609.0
31644,10653081.0
31645,5135362.0
31646,9753475.0
31647,5747114.0
31648,11639417.0
31649,6168088.5
31650,7132676.0
31651,13062261.0
31652,5710324.0
31653,5591173.5
31654,5818115.5
31655,4560981.0
31656,24229450.0
31657,7845479.0
31658,4418159.5
31659,7440519.5
31660,5450259.5
31661,5386420.0
31662,6985888.5
31663,4285081.5
31664,3603482.75
31665,4502682.0
31666,5657836.0
31667,9819459.0
31668,10329132.0
31669,12582078.0
31670,7008464.5
31671,6225413.0
31672,9122584.0
31673,7176918.0
31674,9270430.0
31675,7833133.0
31676,7650073.0
31677,4707420.5
31678,4864393.0
31679,8771234.0
31680,8348019.5
31681,6434175.5
31682,4094578.5
31683,7261090.0
31684,4983705.5
31685,3761160.5
31686,11312787.0
31687,10548751.0
31688,10249345.0
31689,3967509.75
31690,7909732.0
31691,3878549.75
31692,4152729.75
31693,6448248.0
31694,6697413.5
31695,6994676.5
31696,3644843.0
31697,5291672.0
31698,3644501.0
31699,5417498.0
31700,4810161.0
31701,8982612.0
31702,5979656.0
31703,9205668.0
31704,6271456.0
31705,10766815.0
31706,6006341.5
31707,12472257.0
31708,8904456.0
31709,5638349.5
31710,11916064.0
31711,7722695.5
31712,8793714.0
31713,5723421.0
31714,5228634.0
31715,5382348.5
31716,6105837.5
31717,10986728.0
31718,5110271.5
31719,7843718.5
31720,5029412.5
31721,4641590.0
31722,5987536.5
31723,5737100.0
31724,6487555.0
31725,5217921.5
31726,13735883.0
31727,5220417.5
31728,4805488.5
31729,7286064.0
31730,3710230.25
31731,7409597.0
31732,8271611.5
31733,4032971.5
31734,4432246.0
31735,2997673.75
31736,6447619.5
31737,5188037.0
31738,5649030.0
31739,6135936.0
31740,7988958.0
31741,7513036.0
31742,13242304.0
31743,8165137.0
31744,4942783.5
31745,3902993.25
31746,9736689.0
31747,5212597.0
31748,16991948.0
31749,5618056.0
31750,9414751.0
31751,8335134.5
31752,4487201.0
31753,4127985.25
31754,8769380.0
31755,11403178.0
31756,2047021.5
31757,6037749.0
31758,6613132.0
31759,6158654.5
31760,5947907.5
31761,16322990.0
31762,2522405.0
31763,11792161.0
31764,7031178.5
31765,4217810.0
31766,8708090.0
31767,4081400.75
31768,7142675.0
31769,9457260.0
31770,3936818.25
31771,4084243.75
31772,8830289.0
31773,6359566.5
31774,6737766.0
31775,11885242.0
31776,2140042.5
31777,4200857.0
31778,9582256.0
31779,8776374.0
31780,7066303.0
31781,7487908.5
31782,5313621.5
31783,3999540.5
31784,6169447.5
31785,6801998.0
31786,4982683.5
31787,7351640.5
31788,5666930.0
31789,5992978.0
31790,4051886.5
31791,9333217.0
31792,7519219.5
31793,9194582.0
31794,7093648.0
31795,5727791.5
31796,5089286.0
31797,15440331.0
31798,8654218.0
31799,4841614.0
31800,5850816.5
31801,3751565.25
31802,6995764.5
31803,8328861.0
31804,5571005.5
31805,3691280.25
31806,7592433.0
31807,6977304.0
31808,8453845.0
31809,7787406.0
31810,4252817.5
31811,7601745.5
31812,6712746.0
31813,6330442.5
31814,6158252.5
31815,5856517.5
31816,5202989.5
31817,3720179.75
31818,6760726.0
31819,6140295.0
31820,11668526.0
31821,13069251.0
31822,5566027.0
31823,4833145.0
31824,3857918.25
31825,4810401.0
31826,6194610.5
31827,7769864.5
31828,6126521.0
31829,8526145.0
31830,6698089.5
31831,3477743.0
31832,13060581.0
31833,11643583.0
31834,6569135.0
31835,4920519.5
31836,7778072.5
31837,3777909.5
31838,7934938.0
31839,4600645.0
31840,9345774.0
31841,4999622.5
31842,7670667.5
31843,3743266.25
31844,6386916.5
31845,9071731.0
31846,4928388.5
31847,5375159.5
31848,5943888.0
31849,9399502.0
31850,7121362.0
31851,12079837.0
31852,6665549.5
31853,9845765.0
31854,6735405.0
31855,4792863.0
31856,5985209.5
31857,10466782.0
31858,12461653.0
31859,33359492.0
31860,7195091.0
31861,15952758.0
31862,7162170.0
31863,10376098.0
31864,3594193.5
31865,6160266.5
31866,3219986.25
31867,7736882.5
31868,5333629.5
31869,10154499.0
31870,3613133.0
31871,5096056.5
31872,12095049.0
31873,6271031.5
31874,5073977.0
31875,5976337.5
31876,5011018.0
31877,23772152.0
31878,3889389.0
31879,9078908.0
31880,10684562.0
31881,4946299.5
31882,16257964.0
31883,4950997.0
31884,5521471.0
31885,5850778.5
31886,8282912.0
31887,10077648.0
31888,4148061.25
31889,12489023.0
31890,4766136.0
31891,3325509.5
31892,3979348.75
31893,17395216.0
31894,7858739.5
31895,3415002.25
31896,4068841.25
31897,3695878.0
31898,4455159.5
31899,4343262.0
31900,5856567.5
31901,6818909.5
31902,7015792.5
31903,5993910.0
31904,4383921.0
31905,6823500.5
31906,4377118.5
31907,3980551.75
31908,3865408.25
31909,7673397.5
31910,4419566.0
31911,4016240.0
31912,6406078.0
31913,6370460.0
31914,6415175.0
31915,7468298.0
31916,4492822.5
31917,5386958.0
31918,3804716.75
31919,6506742.0
31920,4138773.75
31921,5559129.0
31922,5120105.5
31923,8311276.5
31924,10728330.0
31925,7049573.0
31926,8687798.0
31927,10787381.0
31928,6990687.0
31929,15555193.0
31930,7791943.5
31931,6048595.0
31932,8682687.0
31933,7519650.0
31934,4955698.5
31935,4846348.5
31936,4243251.5
31937,6797490.5
31938,5445558.0
31939,5962059.5
31940,7638666.5
31941,28768780.0
31942,5889725.5
31943,8598709.0
31944,4421429.5
31945,5850071.0
31946,10906978.0
31947,8641340.0
31948,6381255.5
31949,11830409.0
31950,12588164.0
31951,5641408.5
31952,5691935.5
31953,3887949.25
31954,11388090.0
31955,5080747.5
31956,9218998.0
31957,4430283.5
31958,4790780.0
31959,13442769.0
31960,6856878.5
31961,8829133.0
31962,5130364.0
31963,7299602.5
31964,4893997.0
31965,6093902.0
31966,13633928.0
31967,13326464.0
31968,7871654.0
31969,20608236.0
31970,5604432.0
31971,4174159.5
31972,5097257.5
31973,4748009.0
31974,7319051.0
31975,4032835.75
31976,4447268.5
31977,9008201.0
31978,5321925.0
31979,4966573.0
31980,5040510.0
31981,6698931.0
31982,10979463.0
31983,12268121.0
31984,8065784.5
31985,4876943.5
31986,4297710.5
31987,6255283.5
31988,8351823.5
31989,13605589.0
31990,3528472.75
31991,10919520.0
31992,4941466.0
31993,10189442.0
31994,7086445.5
31995,7395457.5
31996,11342171.0
31997,5662817.5
31998,3909342.0
31999,5367965.0
32000,6366568.5
32001,65008164.0
32002,24350210.0
32003,10222899.0
32004,7100307.0
32005,5038132.5
32006,16245149.0
32007,10107556.0
32008,7157250.0
32009,3991008.0
32010,7904247.0
32011,5557060.5
32012,1882842.125
32013,5355788.5
32014,5504226.0
32015,7245844.5
32016,6540055.0
32017,10967158.0
32018,6887576.0
32019,5637723.0
32020,5643239.5
32021,8055201.5
32022,5211219.0
32023,4131573.25
32024,6015287.0
32025,5888043.0
32026,4735647.5
32027,7777594.0
