id,price_doc
30758,10657442.8009
30759,6104354.38005
30760,4383051.42691
30761,10015597.126
30762,6744395.41339
30763,11730045.9614
30764,6164590.8929
30765,5996848.2683
30766,3743618.41179
30767,10802447.77
30768,4045253.43066
30769,7150604.9074
30770,6319461.85715
30771,2869846.0107
30772,8546975.57128
30773,8262277.0566
30774,5443879.37882
30775,11447573.4819
30776,5754420.60926
30777,6372139.68625
30778,9124783.38995
30779,6778420.62046
30780,7889264.99517
30781,6827758.36137
30782,5621057.28663
30783,5650437.84534
30784,3665747.55859
30785,5420338.27992
30786,4171942.53027
30787,6198677.7042
30788,5638110.2694
30789,7105985.84345
30790,6451963.23824
30791,9854825.61536
30792,7233389.60391
30793,10606755.4614
30794,14761172.8824
30795,10604548.0628
30796,11883758.3519
30797,14398430.6085
30798,2765283.44225
30799,11117571.5269
30800,16550917.6177
30801,6152067.63294
30802,21295778.9721
30803,3052284.86801
30804,3771679.65638
30805,15365855.1583
30806,7190688.55402
30807,6281777.15173
30808,10821117.4756
30809,4897320.95307
30810,12191833.3425
30811,4469558.77905
30812,5529843.6819
30813,5192244.21692
30814,2606965.22952
30815,4052505.38747
30816,8370216.98638
30817,1991865.75594
30818,8050760.74375
30819,8277776.47388
30820,5319365.84036
30821,23523673.7006
30822,9750908.07944
30823,7655047.26461
30824,3661068.2255
30825,5528254.39629
30826,10644728.516
30827,5386683.7336
30828,5737497.04714
30829,5764652.08832
30830,8740708.4512
30831,6801468.88551
30832,6357099.97113
30833,5415721.06874
30834,4184826.87385
30835,7622419.2829
30836,6524645.35866
30837,5003657.61981
30838,4550067.74282
30839,5654425.55446
30840,11666486.9615
30841,10843048.5815
30842,7286651.89667
30843,5469875.84632
30844,6570513.59074
30845,9591803.50683
30846,4207981.78152
30847,5924677.10061
30848,8226328.65865
30849,4357004.7442
30850,4005914.72931
30851,5122273.20032
30852,6520200.5358
30853,4156997.80992
30854,6121529.01824
30855,7468166.94937
30856,9308065.81107
30857,2330997.69086
30858,4243437.08679
30859,6106763.15722
30860,6204402.75615
30861,9235416.30466
30862,6280542.47871
30863,4920904.50194
30864,6651803.73756
30865,9569189.0598
30866,7101006.25445
30867,5892814.25379
30868,8859239.13176
30869,5440525.83088
30870,5535438.27784
30871,8176596.96127
30872,5069784.32537
30873,3920934.54086
30874,4433268.71058
30875,6347680.21841
30876,4878799.30473
30877,11152649.7004
30878,5750446.87756
30879,11750568.9707
30880,6180560.88366
30881,1878112.37991
30882,9767196.44501
30883,3383013.64942
30884,5844644.92252
30885,5033710.64822
30886,7659940.9183
30887,5777818.82776
30888,5067410.75061
30889,5078393.90481
30890,6903520.17563
30891,3686747.09473
30892,3757275.13782
30893,4252978.49493
30894,5700376.61576
30895,4191255.71531
30896,6570666.30711
30897,7723071.27693
30898,7048280.28087
30899,7097993.34167
30900,3526757.80254
30901,6722413.57451
30902,2016352.91981
30903,7086775.15957
30904,7720488.04072
30905,5820764.22384
30906,5827078.3986
30907,12914785.3869
30908,4183675.80657
30909,12902031.7581
30910,6943875.60562
30911,3992166.6323
30912,6536510.12635
30913,19102421.9564
30914,6082290.74731
30915,7743693.68129
30916,5607277.61098
30917,8826915.02974
30918,6570673.03699
30919,4741250.00053
30920,4659373.31932
30921,3774355.04009
30922,5799519.0473
30923,3551863.85596
30924,5225707.22068
30925,14969693.366
30926,7004844.63936
30927,7827537.03873
30928,4841835.2135
30929,5169459.45231
30930,10542223.2183
30931,10685882.2126
30932,5199409.97958
30933,4523821.23462
30934,13757978.5352
30935,6982979.27907
30936,7164133.50698
30937,8550290.8107
30938,2789499.85811
30939,9209679.19614
30940,6735085.40938
30941,6259445.3594
30942,3747938.47315
30943,7145257.76375
30944,5062869.63878
30945,3565104.62401
30946,13936842.0176
30947,6965134.2419
30948,8444095.98899
30949,6264974.20965
30950,6220852.12101
30951,16488565.8537
30952,7919890.58055
30953,10085718.2705
30954,4872140.35335
30955,6594252.4444
30956,7067766.88958
30957,6016622.70854
30958,28680473.7424
30959,8264096.19329
30960,7489707.20499
30961,9674959.89945
30962,10817874.7117
30963,3841141.01446
30964,4551350.04264
30965,6610199.65712
30966,12559253.3964
30967,10857280.7118
30968,3379618.94572
30969,3535916.12555
30970,6387345.0598
30971,11358556.9222
30972,3685194.56459
30973,5038715.08599
30974,5037674.54395
30975,7683982.61628
30976,5046332.26788
30977,7155733.07131
30978,7777594.12684
30979,3376971.51686
30980,7150687.21894
30981,5893460.83937
30982,6561483.65302
30983,3957315.20379
30984,5838707.10301
30985,3766528.19675
30986,9648241.26471
30987,9041682.90705
30988,6403782.51796
30989,7698022.68628
30990,13031388.2174
30991,8678272.82263
30992,2793172.29853
30993,8072701.68571
30994,5155692.20105
30995,7256011.2985
30996,5781916.80328
30997,7341655.67373
30998,6416383.94799
30999,6897852.06876
31000,7721153.78055
31001,6180560.88366
31002,9698510.31663
31003,10093833.4631
31004,4461079.65563
31005,2871457.55665
31006,7291494.29978
31007,5655498.71051
31008,5559642.01048
31009,6320620.43083
31010,6424963.50184
31011,4117412.17396
31012,5966595.41439
31013,7182540.74746
31014,14231674.687
31015,8093114.94629
31016,4089798.46599
31017,9485262.35546
31018,5307531.09827
31019,4335171.22138
31020,7323246.8802
31021,12278754.323
31022,20101675.7036
31023,9628177.95757
31024,4896305.25979
31025,6019746.40539
31026,6285920.68332
31027,4466923.2569
31028,4691476.37086
31029,8227531.75303
31030,6975188.6735
31031,9187356.7221
31032,9496593.39237
31033,7662475.49235
31034,7654469.53082
31035,9743105.56718
31036,7119851.45441
31037,26689012.9437
31038,4216944.67935
31039,10283458.5315
31040,5625789.94102
31041,4266904.41592
31042,3207539.95275
31043,6838226.42138
31044,9412422.34184
31045,7796855.54362
31046,13388988.8676
31047,8264096.19329
31048,5905041.91698
31049,4964778.10293
31050,7909291.02916
31051,6310847.10088
31052,3887908.46123
31053,17142384.492
31054,6118328.18667
31055,5628378.87174
31056,12565030.7343
31057,5897298.93822
31058,6775913.48359
31059,2946424.46926
31060,6836819.87774
31061,6245685.87338
31062,5991132.01694
31063,3551440.13275
31064,5082654.43268
31065,10236179.6143
31066,4224981.96067
31067,8393150.3259
31068,4167197.96917
31069,4414538.95384
31070,4825339.25721
31071,3286169.72865
31072,8155749.36498
31073,1874680.40306
31074,7370471.9584
31075,6615649.81962
31076,6996352.05618
31077,5656489.55502
31078,4350559.07805
31079,5436247.70181
31080,6509533.68567
31081,2887261.3713
31082,10569248.3211
31083,4919921.42266
31084,9413494.9802
31085,12133741.071
31086,3785177.71269
31087,4810343.54512
31088,8516652.31254
31089,6185730.46218
31090,32917979.2219
31091,2956504.785
31092,6993308.08245
31093,6359948.77852
31094,6105090.00703
31095,5120008.33891
31096,18562168.3871
31097,11044799.8474
31098,10366387.1438
31099,18593477.8312
31100,4899327.49085
31101,4228812.29429
31102,6141585.07782
31103,11234903.2545
31104,5711599.45701
31105,8793323.6407
31106,4243811.11248
31107,9020176.30081
31108,6874093.02548
31109,5592423.22624
31110,9176978.22118
31111,10678843.7999
31112,6145024.56106
31113,3450566.05288
31114,4674171.27665
31115,5637951.34084
31116,5975553.91192
31117,6178086.3608
31118,3946274.32798
31119,3242552.38055
31120,5998914.85727
31121,8371823.8732
31122,6030397.72505
31123,5143626.05483
31124,5606771.31739
31125,12664641.1509
31126,19633709.2629
31127,5446187.20788
31128,6188318.35754
31129,5695986.66725
31130,12429168.04
31131,7300515.4369
31132,9261886.45175
31133,11182443.3698
31134,6184880.94502
31135,10536257.4439
31136,10021589.8198
31137,3483872.97533
31138,7061095.51382
31139,3832824.18452
31140,7125705.40934
31141,7343498.62381
31142,9374269.13366
31143,5179376.69803
31144,3741956.90946
31145,6093966.56084
31146,5354817.26301
31147,13249048.9051
31148,6372896.53822
31149,2023590.25208
31150,8228836.3132
31151,5159539.61819
31152,8059047.80693
31153,5481315.0789
31154,16893232.1359
31155,6609848.66832
31156,8140330.7062
31157,4274414.17867
31158,9442033.78699
31159,5967189.71402
31160,5472552.78308
31161,3427009.4235
31162,4560309.05785
31163,5834081.09123
31164,5908421.86673
31165,6159307.94189
31166,5765920.92839
31167,7806105.49646
31168,11677381.0743
31169,7554754.02463
31170,5528493.56566
31171,11989460.8575
31172,5310736.07129
31173,10561903.4403
31174,10114600.8186
31175,16713033.0323
31176,5090233.30605
31177,8066188.72082
31178,4115791.30972
31179,4510732.14757
31180,4197663.33179
31181,8188307.45954
31182,7258118.26671
31183,7894801.09298
31184,5106146.86941
31185,4457647.93762
31186,8570323.05688
31187,3419588.96101
31188,5159171.02817
31189,4810890.21795
31190,7458261.09267
31191,13526845.6753
31192,4039462.89185
31193,5621596.19422
31194,11677004.2014
31195,7238510.00258
31196,4973836.5132
31197,14788140.0048
31198,5638130.97671
31199,6527026.18098
31200,10402716.0385
31201,3106417.38523
31202,3820099.28719
31203,6185784.30117
31204,3660695.75287
31205,8168246.74081
31206,5638666.26052
31207,4112149.41257
31208,4980199.86781
31209,4126986.71379
31210,5801606.34358
31211,7281526.32118
31212,4939974.37615
31213,10472944.861
31214,6637493.43724
31215,5066352.60736
31216,5835275.38501
31217,6782741.71718
31218,8425555.1864
31219,3496579.49493
31220,7295552.93143
31221,3670090.39799
31222,6583116.57383
31223,9390108.15072
31224,7068644.3616
31225,11392048.9162
31226,6039004.1984
31227,9303164.39214
31228,10856792.0194
31229,4295333.99168
31230,5684302.57079
31231,4454838.47411
31232,7231046.05475
31233,6374795.91571
31234,6952347.99917
31235,5748058.8077
31236,6551066.84359
31237,11058425.2536
31238,6527026.18098
31239,13227480.177
31240,6285615.76827
31241,6228593.02904
31242,6919626.8346
31243,3720238.82987
31244,6858382.39371
31245,8028119.37723
31246,11275357.0442
31247,5679896.05644
31248,7439452.64817
31249,9465190.7654
31250,5531449.01567
31251,6807056.2339
31252,6180560.88366
31253,9306057.20256
31254,5871793.75151
31255,12127806.3575
31256,6520937.19815
31257,5338653.65895
31258,8590026.57461
31259,10520140.949
31260,7806729.304
31261,23387686.7625
31262,5817332.50583
31263,6036796.79976
31264,3851835.04292
31265,11552551.2318
31266,7981398.00421
31267,3780640.48347
31268,4137427.07778
31269,8068013.03433
31270,4372851.00882
31271,5191936.19577
31272,16514354.7305
31273,7425535.26895
31274,5782955.79227
31275,6046670.56013
31276,5725964.114
31277,4780358.33312
31278,13960487.6883
31279,13760428.2093
31280,7179360.6232
31281,6764998.14581
31282,12212333.5737
31283,6184804.84568
31284,3744285.96352
31285,5539115.3774
31286,7496550.45138
31287,9654111.78548
31288,4181328.89247
31289,9019143.00632
31290,6109021.80644
31291,6663566.00409
31292,3802782.28628
31293,6840815.86978
31294,3897649.17717
31295,19094544.8978
31296,9543240.73678
31297,9054902.45012
31298,3533196.99765
31299,9327764.66966
31300,7141842.0939
31301,6305729.8083
31302,5458942.90733
31303,8239925.07466
31304,6999762.03152
31305,8695686.63018
31306,3048120.62911
31307,6215220.25192
31308,7986438.16208
31309,8529476.3461
31310,62464266.7719
31311,5592784.5687
31312,5607820.14235
31313,11802438.6972
31314,6420199.78649
31315,9654111.78548
31316,11481605.9365
31317,17455218.021
31318,8689213.52686
31319,6548153.84356
31320,5841020.62659
31321,7218501.05212
31322,6465205.04166
31323,7798762.68635
31324,6482666.47602
31325,6326152.90485
31326,5556150.24129
31327,7927351.4223
31328,13310769.0963
31329,5588740.94985
31330,10990728.9344
31331,8108498.40266
31332,5674949.08144
31333,5186650.65635
31334,4137860.37812
31335,9081219.36316
31336,7906607.88021
31337,7085847.47234
31338,3299045.27163
31339,4733898.9075
31340,6297030.15208
31341,9465190.7654
31342,4950121.99063
31343,3404792.03903
31344,4068726.71313
31345,4843698.87089
31346,3604102.43137
31347,8663154.41976
31348,11633251.7381
31349,11351518.5094
31350,3402588.78186
31351,5657152.70644
31352,9883273.31001
31353,4969474.00186
31354,7220810.95191
31355,9145122.10424
31356,4130755.70201
31357,5148556.98167
31358,2352062.45501
31359,6194780.58953
31360,9069229.83397
31361,4934392.72228
31362,9642515.69507
31363,5343384.7603
31364,3353251.55862
31365,3548008.1559
31366,7035022.42929
31367,9778131.97241
31368,6463552.59878
31369,4493610.313
31370,9187114.44664
31371,8244539.69742
31372,7088405.85978
31373,5554877.25976
31374,6144443.72118
31375,5678036.02283
31376,6527026.18098
31377,9291537.24078
31378,5636384.83327
31379,31883073.7089
31380,3987144.59332
31381,7443823.96011
31382,5498271.77271
31383,7965030.95089
31384,22980792.3744
31385,13909847.9757
31386,9231914.6995
31387,12313548.8064
31388,5071187.76292
31389,4378776.92162
31390,7096966.77706
31391,5465398.40945
31392,10440113.43
31393,8799602.09537
31394,5553240.86503
31395,4182941.21495
31396,8956635.93755
31397,7043926.05246
31398,3399886.99633
31399,11765925.5075
31400,5635718.05807
31401,11833402.3293
31402,9594373.28329
31403,5063306.04522
31404,4267277.40624
31405,3391456.01738
31406,5569778.75361
31407,3469047.83965
31408,6205852.26745
31409,3771344.45689
31410,11669257.5989
31411,8339732.72835
31412,10612207.6946
31413,7456074.40134
31414,4279617.92424
31415,15308489.7131
31416,6028141.66424
31417,4971434.98358
31418,7542032.49223
31419,9737251.61225
31420,9263627.93604
31421,6116197.92274
31422,6582525.38029
31423,6732627.45236
31424,16398799.6895
31425,5752265.49657
31426,4638499.32121
31427,6892298.88743
31428,7306182.50841
31429,14270689.319
31430,4946299.42225
31431,5716749.88127
31432,5126355.12768
31433,6477074.46849
31434,3795976.31304
31435,11467315.8258
31436,9262360.64901
31437,12678606.1569
31438,8288494.57458
31439,9560775.68206
31440,7084405.72627
31441,6730287.52697
31442,7564503.54118
31443,11098121.156
31444,6615554.04833
31445,9135205.37621
31446,13810610.2905
31447,6280787.34258
31448,8507690.70892
31449,7844960.68225
31450,6359132.39305
31451,7886376.32622
31452,11114082.3461
31453,2647251.0312
31454,5497327.51964
31455,7623943.3405
31456,5063306.04522
31457,5206328.80763
31458,16632349.0919
31459,8542653.43919
31460,5089637.97105
31461,4401932.86466
31462,3660373.75429
31463,5567990.16021
31464,7466299.6682
31465,4973096.22707
31466,52903936.2969
31467,3336691.66853
31468,12193102.7002
31469,4981017.80633
31470,5577546.06346
31471,12446435.8611
31472,2607822.77076
31473,7498124.72419
31474,3961348.98667
31475,8141752.78032
31476,22484705.4145
31477,6930444.33037
31478,5073761.68084
31479,5217609.62933
31480,10360274.3476
31481,8452989.25851
31482,10277879.9837
31483,9429342.28019
31484,6461973.66683
31485,3466843.54711
31486,2819280.58548
31487,4607905.31447
31488,14489045.7721
31489,7728206.6884
31490,4321845.81222
31491,5658189.10702
31492,8223225.6691
31493,9060271.85413
31494,5229633.32557
31495,5246829.70643
31496,8497606.25172
31497,4503241.79792
31498,5587114.39109
31499,11423884.3258
31500,10589506.2769
31501,9278481.28541
31502,9747265.66461
31503,5482315.75938
31504,10255588.5707
31505,17563985.2076
31506,7296776.21543
31507,6660840.40516
31508,6486150.47996
31509,5591672.06877
31510,5477903.03283
31511,4957563.16043
31512,5926714.18167
31513,24757938.7858
31514,25090425.6173
31515,1984002.28656
31516,16152921.1582
31517,6065309.72242
31518,7799853.96129
31519,6306944.2917
31520,5785568.01871
31521,4867942.46508
31522,4153384.38532
31523,6794356.96185
31524,8666287.4349
31525,11560682.9902
31526,5736273.24545
31527,6675489.78759
31528,4458387.70607
31529,6119919.02533
31530,6623962.24925
31531,9138483.34248
31532,5817332.50583
31533,14757665.065
31534,7749612.34654
31535,10127219.8498
31536,7513242.60938
31537,4179117.35237
31538,5039152.01011
31539,3575408.83748
31540,9240183.12611
31541,2960628.64465
31542,5569259.00028
31543,3553022.17079
31544,5009518.82229
31545,7546223.65062
31546,12660574.2363
31547,5666988.67598
31548,5648834.06462
31549,5485439.97392
31550,5141955.49306
31551,5485635.65794
31552,7479005.67012
31553,6550376.77267
31554,7603520.76163
31555,3824104.33868
31556,7126274.34253
31557,5693599.11506
31558,9654111.78548
31559,2829515.68831
31560,7421207.96004
31561,7062932.25171
31562,36874076.5774
31563,4011734.25834
31564,8289563.58917
31565,8917646.15428
31566,5863786.23694
31567,17781032.9591
31568,5961834.28745
31569,6963630.89161
31570,6857098.54084
31571,6370135.73688
31572,3598430.95956
31573,5641173.39739
31574,10289962.6958
31575,5747015.15956
31576,7063293.07649
31577,4847103.6694
31578,8415305.07077
31579,5742700.27502
31580,7275867.01491
31581,5706479.57602
31582,6802749.1146
31583,8176975.90494
31584,4159337.21762
31585,6548153.84356
31586,12566196.5555
31587,13950494.3433
31588,8796647.16304
31589,3463861.17761
31590,5506129.15933
31591,6215988.49291
31592,7683495.47695
31593,7616787.41382
31594,7871531.77745
31595,5602320.80001
31596,3743851.11012
31597,5700615.78512
31598,3734274.49957
31599,6323638.00274
31600,7010176.77022
31601,14810667.4811
31602,5310678.09084
31603,17388592.2694
31604,4175250.78098
31605,5089637.97105
31606,6328818.4526
31607,6982577.03968
31608,5349338.11029
31609,5411698.67488
31610,7390656.92095
31611,5378081.91939
31612,5606992.88554
31613,5006401.85531
31614,15484638.4679
31615,9403859.87151
31616,10158475.4549
31617,4422688.31345
31618,6796196.80584
31619,10529260.4458
31620,4194975.52369
31621,5770928.47225
31622,36537818.9457
31623,10102342.0944
31624,5073206.2074
31625,10086925.5064
31626,5547089.76029
31627,6674079.62017
31628,11512418.4053
31629,9965491.66175
31630,3866695.38101
31631,5908481.91791
31632,18091218.0239
31633,5183719.53742
31634,8344277.98165
31635,12982195.9453
31636,6334721.58737
31637,5613355.20479
31638,7615067.15451
31639,3719476.28339
31640,10588448.1337
31641,3881449.33533
31642,3338388.89096
31643,5896029.58047
31644,10425181.3929
31645,5082633.72537
31646,8818727.36162
31647,5380656.355
31648,12075048.2876
31649,5917552.23488
31650,6405994.57574
31651,13251173.4745
31652,5872473.98646
31653,5318547.38415
31654,5798872.97941
31655,4188591.20293
31656,21385861.958
31657,7088988.7704
31658,4199159.69337
31659,7478544.41492
31660,5093980.29276
31661,5051369.31965
31662,6711713.59269
31663,3930357.65852
31664,3756493.69593
31665,4441730.75048
31666,5218628.94638
31667,8413437.78961
31668,10309448.2691
31669,11639681.3561
31670,6699184.63822
31671,5688695.10772
31672,8473937.28522
31673,8982420.67287
31674,9213089.68916
31675,7535817.19485
31676,7349047.66368
31677,4910192.61342
31678,4862273.32285
31679,8457110.01206
31680,7291360.73767
31681,6057541.37721
31682,3700215.64313
31683,6548153.84356
31684,4929278.5358
31685,3625061.8471
31686,11507819.3131
31687,9505959.30611
31688,10312684.8208
31689,3742022.39631
31690,7327310.68867
31691,3700465.42499
31692,4232916.99968
31693,6277925.59313
31694,6604612.30874
31695,6791139.56444
31696,3478737.56386
31697,5044658.60001
31698,3407638.77569
31699,5372474.89907
31700,5502826.34429
31701,8521582.7217
31702,6145290.13224
31703,8895597.01666
31704,5845748.10416
31705,9548632.91882
31706,5658603.77079
31707,11846317.475
31708,8687275.32317
31709,5189297.04984
31710,11420660.1985
31711,7740310.62545
31712,7288865.5075
31713,5472430.60999
31714,5433471.88767
31715,5069185.88427
31716,6052211.31708
31717,10595950.39
31718,4895021.40692
31719,7554633.92227
31720,4396333.60958
31721,4633121.63429
31722,6020171.42282
31723,5652448.0069
31724,6027366.69338
31725,4929442.64118
31726,13421141.099
31727,5731679.84767
31728,4641104.81778
31729,6683904.2007
31730,3432861.3077
31731,7254111.40333
31732,7820779.72765
31733,3928018.25082
31734,4179614.84536
31735,2952764.01048
31736,6172524.37886
31737,5368740.85442
31738,5446187.20788
31739,5999896.90117
31740,7630081.50318
31741,9150781.41051
31742,12796598.4476
31743,7708479.87495
31744,5019095.43285
31745,3722565.55435
31746,9271198.52649
31747,4988210.48848
31748,18142816.4848
31749,5767720.91081
31750,8990875.46522
31751,7875544.85302
31752,4395508.94118
31753,3944114.2973
31754,7184761.60585
31755,10456778.6685
31756,2170936.95847
31757,6067760.94956
31758,6502534.09913
31759,6222867.4594
31760,6205616.72187
31761,17501850.8703
31762,2531371.92095
31763,11350706.7831
31764,5938933.56194
31765,4047782.05135
31766,8476267.89232
31767,3705220.0809
31768,6657083.0648
31769,9969285.23989
31770,3466243.55297
31771,3816907.51507
31772,8382024.2913
31773,5528727.5582
31774,6508607.0338
31775,11687533.8656
31776,2012920.94296
31777,4318612.88434
31778,10589481.4282
31779,8477460.11537
31780,6749081.47636
31781,7074399.43915
31782,5038905.59319
31783,3617563.99105
31784,5963755.92529
31785,6442923.46455
31786,5116521.74655
31787,6635673.78288
31788,5209607.80926
31789,6205616.72187
31790,3795976.31304
31791,9045898.91421
31792,7360445.48165
31793,8374687.1757
31794,6706769.20611
31795,5715707.78618
31796,4996230.94512
31797,14595528.9431
31798,7783891.21808
31799,4285954.10051
31800,5645219.08697
31801,3367944.68523
31802,6385031.53623
31803,7286305.56701
31804,5424615.37362
31805,3388875.36958
31806,6629529.40801
31807,6679785.51787
31808,8550497.88374
31809,6786852.63477
31810,4064261.4418
31811,6954835.98179
31812,6364240.36734
31813,6284153.3149
31814,5741869.91212
31815,6057010.75254
31816,4851177.31384
31817,3357622.87056
31818,6399428.80723
31819,6083189.44432
31820,10898745.0179
31821,13341260.6019
31822,5249910.43563
31823,5068249.91412
31824,3484375.64514
31825,4675492.92035
31826,5859454.26888
31827,8242182.68851
31828,5626944.89092
31829,8265538.97472
31830,6737199.62515
31831,3164562.20151
31832,12602542.016
31833,10276374.5627
31834,6469337.18424
31835,4736748.75026
31836,7435899.79244
31837,3541001.3218
31838,8021952.742
31839,4376547.26263
31840,9807089.06675
31841,5043521.25132
31842,7249498.33361
31843,3532091.48645
31844,6093562.25073
31845,8946565.97547
31846,5116521.74655
31847,5053792.59194
31848,5862385.90548
31849,8716729.39281
31850,6420199.78649
31851,11871048.2086
31852,6604612.30874
31853,9231993.38725
31854,6228593.02904
31855,4593523.05627
31856,6066096.59998
31857,9581919.91048
31858,11669280.3769
31859,30290646.8056
31860,6952119.70115
31861,15332715.1884
31862,6917032.72705
31863,9584137.66277
31864,3372298.39596
31865,4751594.3344
31866,3453848.67829
31867,7806862.34843
31868,5094540.42535
31869,10395534.7453
31870,3319071.30562
31871,4891668.37667
31872,10895355.2322
31873,6214973.31732
31874,4966618.98228
31875,5664999.22172
